,t,p,ph,q,s,ewe,co2,na,ca,mg,cl,au,ag,co,zn,li,cu,pb,ni,cd,ti,mo,mn,ba,se,sr,sb,al,as,E3,cu_3,au_3,as_3,sb_3,E4,H4,E5,al_5,ni_5,mn_5,sr_5,zn_5,as_5,li_5,ba_5,E6,E
0,145.82567125092655,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.020211573786801433,0.0,3.9879770147349795e-07,0.0,4.2213887624154695e-07,352.77927323214567,4987.650000000001,-1.161640694416424e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11047006767338849,352.90995487360584
1,135.11732297225063,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02126087776407874,0.0,3.594768677303652e-07,0.0,4.5003228858192424e-07,275.8292849081291,5022.072999999999,-1.852274016604058e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11078676580849592,275.9613325517017
2,141.4151206674851,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.021473561702447474,0.0,3.614460944582614e-07,0.0,4.3560435891952154e-07,320.68726241202734,5001.893,-2.8005430293083517e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11058523063160938,320.8193212043614
3,160.56463853429005,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.0223270957453039,0.0,3.942123905699246e-07,0.0,4.7519163639087745e-07,461.80962120187434,4942.379,-2.674991077056045e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11047006767338849,461.942418365293
4,135.39614495100557,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02082603418984529,0.0,4.184991864973413e-07,0.0,4.5870444691136693e-07,277.59771740890784,5018.71,-1.0632036810939724e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11078676580849592,277.72933020890616
5,145.66846273798964,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.018090531723797217,0.0,3.706167537300497e-07,0.0,4.192589537127492e-07,352.00706662681046,4991.012000000001,-2.1691034658421648e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1104844630431661,352.1356416215774
6,140.4144570764574,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.020247063785439726,0.0,3.770336013693482e-07,0.0,4.1950758538329067e-07,313.50206516451664,5005.256,-1.1583121313276808e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11064281211071982,313.6329550404128
7,138.5767746705875,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.0217283695116451,0.0,3.8202392908352506e-07,0.0,4.371627388839463e-07,300.4814197475576,5011.983,-5.804716691450126e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11067160285027502,300.61381971991955
8,163.63215421795803,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.020651283034039878,0.0,3.5894398429133445e-07,0.0,4.3605356558751826e-07,484.3092229576783,4931.5199999999995,-3.2635751234991795e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,484.44038749449504
9,138.9370891201411,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.021023404381105094,0.0,4.472245720673707e-07,0.0,4.392963255972409e-07,302.8535082132707,5008.62,-2.243901675434279e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11064281211071982,302.9851744297625
